,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,Prop_Addr,ClassPr_S,ClassSc_S,AcreGr,AcreNt_S,NmbrBRs,Latitude,Longitude,LF_median,YmSold
799,535104020,1362,163000,1-STORY 1946 & NEWER ALL STYLES,RL,10197,1,None,2,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,3,3,CBlock,3,3,1,4,288.0,2,374.0,700.0,1362.0,GasA,3,1,SBrkr,1362,0,0,1.0,0.0,1,1,3,1,3,6,7,1,3,Attchd,1961.0,1,2.0,504.0,3,3,2,0,20,0,0,0,0,0,None,None,0,6,2008,COD,Normal,12.0015054797889,2619 KELLOGG AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.047782,-93.616552,80.0,2008-6
800,528439040,1538,260000,1-STORY 1946 & NEWER ALL STYLES,RL,8847,1,None,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,5,769.0,1,0.0,769.0,1538.0,GasA,5,1,SBrkr,1538,0,0,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,2.0,484.0,3,3,2,146,40,0,0,0,0,0,None,None,0,12,2007,WD ,Normal,12.468436909997665,2607 YORKSHIRE ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.053185,-93.643544,74.0,2007-12
801,908225320,1487,113000,1-1/2 STORY FINISHED ALL AGES,RL,8741,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,1,1,94.0,1,0.0,641.0,735.0,GasA,3,1,FuseA,798,689,0,0.0,0.0,1,1,3,1,3,7,7,1,4,Detchd,1949.0,1,1.0,220.0,3,3,2,0,140,0,0,0,0,0,MnPrv,None,0,4,2010,WD ,Normal,11.635143097694478,148 S FRANKLIN AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.021793,-93.664841,52.0,2010-4
802,527216070,3279,538000,2-STORY 1946 & NEWER,RL,53504,1,None,1,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5,3,PConc,4,3,4,4,1416.0,1,0.0,234.0,1650.0,GasA,5,1,SBrkr,1690,1589,0,1.0,0.0,3,1,4,1,5,12,4,1,4,BuiltIn,2003.0,3,3.0,841.0,3,3,2,503,36,0,0,210,0,0,None,None,0,6,2010,WD ,Normal,13.195613839143922,4126 LAURA CT,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.061239,-93.62655,47.0,2010-6
803,527451290,987,85400,2-STORY PUD - 1946 & NEWER,RM,1680,1,None,3,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3,3,1,4,387.0,1,0.0,96.0,483.0,GasA,3,1,SBrkr,483,504,0,0.0,0.0,1,1,2,1,3,4,7,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,None,None,0,7,2008,COD,Abnorml,11.355101379776661,1358 BARKLEY CT,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.051678,-93.62765,21.0,2008-7
804,907410050,1797,213500,2-STORY 1946 & NEWER,RL,9245,1,None,2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,939.0,939.0,GasA,5,1,SBrkr,939,858,0,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2006.0,2,2.0,639.0,3,3,2,144,53,0,0,0,0,0,None,None,0,4,2007,WD ,Normal,12.271392111650817,839 POE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.014823,-93.684137,79.0,2007-4
805,909254050,1512,231000,2-STORY 1945 & OLDER,RL,7609,1,None,3,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,4,4,PConc,2,3,1,4,406.0,1,0.0,392.0,798.0,GasA,5,1,SBrkr,798,714,0,1.0,0.0,2,0,3,1,4,7,7,1,4,Detchd,1925.0,1,1.0,180.0,3,3,1,85,16,41,0,0,0,0,GdPrv,None,0,6,2008,WD ,Normal,12.35017298950393,603 ASH AVE,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.0168678,-93.6447134,54.0,2008-6
806,531373060,1663,192500,2-STORY 1946 & NEWER,RL,12774,1,None,3,Lvl,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,3,1,0.0,1,0.0,835.0,835.0,GasA,5,1,SBrkr,835,828,0,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2003.0,2,2.0,478.0,3,3,2,168,68,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,12.167851432709975,5426 TENNESSEE ST,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.035132,-93.691695,67.0,2008-7
807,534451130,747,79900,1-STORY 1945 & OLDER,RL,5825,1,None,2,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2,3,2,1,0.0,1,0.0,600.0,600.0,GasA,4,1,SBrkr,747,0,0,0.0,0.0,1,0,1,1,3,5,7,0,0,Detchd,1953.0,1,2.0,528.0,3,3,2,0,0,32,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.288531131754366,1414 SUMMIT AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,1.0,42.035379,-93.629256,52.0,2006-6
808,902206220,1633,129000,1-1/2 STORY FINISHED ALL AGES,RM,11851,1,None,3,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,3,780.0,1,0.0,247.0,1027.0,GasA,5,1,SBrkr,1027,606,0,0.0,0.0,1,0,3,1,4,7,7,1,4,Detchd,1948.0,1,1.0,240.0,3,3,2,0,100,126,0,0,0,0,None,None,0,6,2010,WD ,Normal,11.76756768334381,916 DUFF AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.030383,-93.610466,69.0,2010-6
809,527164020,1190,166000,1-STORY 1946 & NEWER ALL STYLES,RL,7250,1,None,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1181.0,1181.0,GasA,5,1,SBrkr,1190,0,0,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,1993.0,1,2.0,430.0,3,3,2,0,21,0,0,0,0,0,None,None,0,11,2009,WD ,Normal,12.01974306733868,3823 COLUMBINE AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.058194,-93.635824,58.0,2009-11
810,527107130,1628,189000,SPLIT OR MULTI-LEVEL,RL,8400,1,None,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,1,5,284.0,1,0.0,100.0,384.0,GasA,4,1,SBrkr,958,670,0,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1996.0,3,2.0,390.0,3,3,2,48,72,0,0,0,0,0,None,Shed,490,6,2009,WD ,Normal,12.14950229404178,1952 WYNGATE DR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.060896,-93.6364,60.0,2009-6
811,923225200,1475,129500,2-STORY PUD - 1946 & NEWER,RM,2665,1,None,3,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,4,318.0,1,0.0,232.0,550.0,GasA,3,1,SBrkr,925,550,0,0.0,0.0,2,0,4,1,3,6,7,1,3,Attchd,1976.0,1,1.0,336.0,3,3,2,92,26,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.771436160121729,3448 SOUTHDALE DR,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,4.0,41.990899,-93.604184,41.0,2008-5
812,909251030,1422,136500,1-STORY 1945 & OLDER,RL,7223,1,None,3,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,3,3,PConc,3,3,2,3,319.0,1,0.0,971.0,1290.0,GasA,3,1,SBrkr,1422,0,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1973.0,1,1.0,352.0,3,3,2,0,0,64,0,0,0,0,MnPrv,None,0,4,2007,WD ,Normal,11.824079893607152,2328 BAKER ST,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,3.0,42.017888,-93.646817,54.0,2007-4
813,907194130,1776,192500,2-STORY 1946 & NEWER,RL,14006,1,None,2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,0,1,0.0,1,0.0,936.0,936.0,GasA,5,1,SBrkr,936,840,0,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,2002.0,2,2.0,474.0,3,3,2,144,96,0,0,0,0,0,None,None,0,2,2006,WD ,Normal,12.167851432709975,5408 CLEMENS BLVD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.016217,-93.691243,65.0,2006-2
814,907250070,1611,250000,1-STORY 1946 & NEWER ALL STYLES,RL,11664,1,None,3,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,5,1234.0,1,0.0,335.0,1569.0,GasA,5,1,SBrkr,1611,0,0,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2002.0,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,12.429216196844383,5115 CLEMENS BLVD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.017109,-93.687819,90.0,2009-9
815,903454080,1376,119500,1-1/2 STORY FINISHED ALL AGES,RM,8600,1,None,3,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,3,1,SBrkr,780,596,0,0.0,0.0,2,0,3,1,3,7,7,1,4,Detchd,1937.0,1,1.0,198.0,3,3,0,0,0,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.691071650353702,1207 N 2ND ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.0242386,-93.6273219,50.0,2006-6
816,534250335,1670,170000,2-STORY 1946 & NEWER,RL,13355,1,None,2,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,4,1,4,583.0,1,0.0,242.0,825.0,GasA,3,1,SBrkr,845,825,0,0.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1971.0,3,2.0,464.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,12.043553716032399,2313 MCKINLEY CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.044262,-93.629079,68.0,2008-5
817,528108130,2020,404000,1-STORY 1946 & NEWER ALL STYLES,RL,12350,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,5,1232.0,1,0.0,788.0,2020.0,GasA,5,1,SBrkr,2020,0,0,1.0,0.0,2,0,3,1,5,7,7,1,4,Attchd,2008.0,2,3.0,896.0,3,3,2,192,98,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,12.909170156943286,3107 STOCKBURY ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.062258,-93.654439,95.0,2009-5
818,923230010,1432,157000,2-STORY 1946 & NEWER,RL,8286,1,None,2,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,2,531.0,1,0.0,185.0,716.0,GasA,5,1,SBrkr,716,716,0,1.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1977.0,3,2.0,531.0,3,3,2,0,136,0,0,240,0,0,GdPrv,None,0,6,2007,WD ,Normal,11.964001084330445,601 GARDEN RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,41.989488,-93.604524,68.0,2007-6
819,909281030,1091,104000,1-STORY 1946 & NEWER ALL STYLES,RL,7801,1,None,2,Lvl,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,3,2,PConc,3,3,1,2,500.0,1,0.0,591.0,1091.0,GasA,2,0,FuseA,1091,0,0,0.0,1.0,1,0,2,1,3,5,7,1,3,Attchd,1951.0,3,1.0,344.0,3,3,2,66,105,0,0,221,0,0,MnPrv,None,0,5,2008,WD ,Normal,11.55214617812351,2006 KILDEE ST,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.017528,-93.639467,79.0,2008-5
820,527451320,1302,112000,2-STORY PUD - 1946 & NEWER,RM,1680,1,None,3,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,3,1,SBrkr,630,672,0,0.0,0.0,2,1,3,1,3,6,7,0,0,Detchd,1991.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2009,COD,Abnorml,11.626254150277232,1346 BARKLEY CT,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,3.0,42.051683,-93.627565,21.0,2009-5
821,535303110,1062,131000,1-STORY 1946 & NEWER ALL STYLES,RL,8128,1,None,2,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1954,1954,Hip,CompShg,MetalSd,MetalSd,BrkFace,80.0,3,3,CBlock,3,3,1,4,490.0,1,0.0,572.0,1062.0,GasA,4,1,SBrkr,1062,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1954.0,1,1.0,297.0,3,3,2,0,0,0,0,0,0,0,None,None,0,2,2009,WD ,Normal,11.782952602183288,608 DURRELL CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.039674,-93.618549,53.0,2009-2
822,528456200,1278,198600,1-STORY 1946 & NEWER ALL STYLES,FV,8640,1,None,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,5,24.0,1,0.0,1254.0,1278.0,GasA,5,1,SBrkr,1278,0,0,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,None,None,0,10,2006,New,Partial,12.19904803059321,2823 ASPEN RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.0518,-93.650361,72.0,2006-10
823,528120010,2152,260116,2-STORY 1946 & NEWER,RL,16659,1,None,2,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1582.0,1582.0,GasA,5,1,SBrkr,1582,570,0,0.0,0.0,2,1,3,1,4,7,7,1,4,Detchd,2007.0,1,2.0,728.0,3,3,2,0,368,0,0,0,0,0,None,None,0,6,2007,New,Partial,12.468882964346784,4120 VALLEY VIEW RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.061133,-93.6554248,134.0,2007-6
824,902207170,792,99500,1-STORY 1945 & OLDER,RM,8520,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,2,3,1,1,0.0,1,0.0,624.0,624.0,GasA,3,1,SBrkr,792,0,0,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1963.0,1,1.0,287.0,3,3,2,0,0,81,0,0,0,0,GdWo,None,0,2,2009,WD ,Normal,11.507912923146684,911 MAXWELL AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.030196,-93.606788,60.0,2009-2
825,923204140,1632,143000,DUPLEX - ALL STYLES AND AGES,RL,25000,1,None,3,Low,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1632.0,1632.0,GasA,3,1,SBrkr,1632,0,0,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,1967.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,11.870599909242044,3310 OPAL DR 3312,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,0.0,0.0,4.0,41.9927922,-93.6072813,100.0,2007-6
826,906223080,1879,239900,2-STORY 1946 & NEWER,RL,10560,1,None,3,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,5,474.0,1,0.0,605.0,1079.0,GasA,5,1,SBrkr,1079,800,0,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1993.0,2,2.0,473.0,3,3,2,400,100,144,0,0,0,0,MnPrv,None,0,8,2009,WD ,Normal,12.387977448827787,1002 VERMONT CT,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.030623,-93.682025,85.0,2009-8
827,532378050,1024,120875,1-STORY 1946 & NEWER ALL STYLES,RL,13052,1,None,2,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,2,712.0,1,0.0,312.0,1024.0,GasA,3,1,SBrkr,1024,0,0,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1965.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,1,2006,WD ,Normal,11.702512232755595,3900 WINDSOR CT,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,4.0,42.035325,-93.670919,68.0,2006-1
828,906204140,1982,228500,2-STORY 1946 & NEWER,RL,11287,1,None,3,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,4,3,CBlock,4,3,3,5,421.0,1,0.0,386.0,807.0,GasA,4,1,SBrkr,1175,807,0,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1989.0,3,2.0,575.0,3,3,2,0,84,0,196,0,0,0,None,None,0,1,2007,WD ,Normal,12.339291489316397,1102 IDAHO AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.031566,-93.683226,82.0,2007-1
829,923202137,1092,146000,1-STORY 1946 & NEWER ALL STYLES,RL,9278,1,None,3,Lvl,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1092.0,1092.0,GasA,5,1,SBrkr,1092,0,0,0.0,0.0,1,0,2,1,3,5,7,0,0,None,2007.0,0,0.0,0.0,0,0,2,0,52,0,0,0,0,0,None,None,0,2,2008,WD ,Abnorml,11.891361900690473,107 GARDEN RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,41.990054,-93.610145,77.0,2008-2
830,907280040,2098,240000,2-STORY 1946 & NEWER,RL,9375,1,None,3,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1040.0,1040.0,GasA,5,1,SBrkr,1044,1054,0,0.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1997.0,3,2.0,621.0,3,3,2,331,38,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,12.388394202324129,4616 HEMINGWAY DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.018721,-93.680864,75.0,2010-4
831,528170070,2046,284000,2-STORY 1946 & NEWER,RL,10625,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4,3,1,5,866.0,1,0.0,132.0,998.0,GasA,5,1,SBrkr,1006,1040,0,1.0,0.0,2,1,3,1,4,8,7,1,4,BuiltIn,2003.0,2,3.0,871.0,3,3,2,320,62,0,0,0,0,0,None,None,0,8,2008,WD ,Normal,12.556729517143344,3026 ROXBORO DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.058573,-93.652549,85.0,2008-8
832,909451020,1032,116500,2-STORY PUD - 1946 & NEWER,RM,1879,1,None,3,Lvl,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,5,366.0,1,0.0,150.0,516.0,GasA,3,1,SBrkr,516,516,0,0.0,0.0,1,0,2,1,3,5,7,1,3,Detchd,1980.0,1,2.0,462.0,3,3,2,213,0,0,0,0,0,0,GdPrv,None,0,12,2008,WD ,Normal,11.665646551987892,1505 LITTLE BLUESTEM CT UNIT 103,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.009489,-93.645743,24.0,2008-12
833,902300260,1450,132000,2-1/2 STORY ALL AGES,RM,5350,1,None,3,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,3,116.0,1,0.0,508.0,624.0,GasA,5,1,SBrkr,730,720,0,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,1935.0,1,1.0,288.0,3,3,2,0,192,0,0,0,0,0,MnPrv,None,0,3,2008,WD ,Normal,11.790557201568507,832 GRAND AVE,RESIDENTIAL,2-1/2 STORY ALL AGES,0.0,0.0,3.0,42.02928,-93.620183,53.0,2008-3
834,911226010,894,81000,1-STORY 1945 & OLDER,C (all),18000,0,None,3,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,3,1,SBrkr,894,0,0,0.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1994.0,2,3.0,1248.0,3,3,2,0,20,0,0,0,0,0,None,Shed,560,8,2008,ConLD,Normal,11.302204433654575,130 CHERRY AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.022458,-93.604195,120.0,2008-8
835,535375160,1159,114000,1-1/2 STORY FINISHED ALL AGES,RL,7506,1,None,3,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,1,SBrkr,747,412,0,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1932.0,1,1.0,288.0,2,3,0,84,0,96,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.643953727376633,1532 BURNETT AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.037459,-93.615484,45.0,2008-5
836,527405160,864,120500,1-STORY 1946 & NEWER ALL STYLES,RL,6960,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,375.0,3,239.0,250.0,864.0,GasA,3,1,SBrkr,864,0,0,0.0,0.0,1,0,3,1,4,5,7,0,0,Detchd,1989.0,1,2.0,660.0,3,3,2,96,0,0,0,0,0,0,None,Shed,500,11,2009,WD ,Normal,11.699405031912846,1122 WHEELER ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.053306,-93.625657,60.0,2009-11
837,534200030,864,130000,1-STORY 1946 & NEWER ALL STYLES,RL,7130,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,3,648.0,1,0.0,216.0,864.0,GasA,3,1,SBrkr,864,0,0,0.0,1.0,1,0,2,1,3,5,7,0,0,Attchd,1967.0,3,1.0,312.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,6,2009,WD ,Normal,11.77528972943772,1406 JOHNSON ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.048796,-93.628903,62.0,2009-6
