,PID,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageFinish,GarageCars,PavedDrive,MoSold,SaleCondition,LogSalePrice,ClassPr_S,Latitude,Longitude,LF_median,DistanceFromCenter,total_baths,TotalPorchSF,TotalFinSF
694,907175080,226001,1-STORY 1946 & NEWER ALL STYLES,RL,8696,2,CollgCr,Norm,Norm,1Story,7,5,1997,1998,Gable,VinylSd,150.0,3,3,5,4,4,5,110.0,1418.0,5,1,SBrkr,0,3,4,7,1,2,2,2,5,1,12.328294703023394,RESIDENTIAL,42.018501,-93.690719,68.0,5.59813085700441,3.0,318,2726.0
695,534427140,150750,1-STORY 1946 & NEWER ALL STYLES,RL,7388,3,NAmes,Norm,Norm,1Story,5,6,1959,2002,Gable,MetalSd,0.0,3,3,3,3,1,2,658.0,1063.0,4,1,SBrkr,0,3,4,7,0,1,2,2,7,1,11.923378114589433,RESIDENTIAL,42.041245,-93.62326,75.0,1.1702872059272549,2.0,0,1732.0
696,905200010,129000,1-STORY 1946 & NEWER ALL STYLES,RL,8169,3,Sawyer,Feedr,Norm,1Story,5,7,1966,1966,Gable,Plywood,0.0,3,4,3,3,1,2,261.0,912.0,5,1,SBrkr,0,3,4,7,0,1,1,2,7,1,11.76756768334381,RESIDENTIAL,42.034422,-93.668544,68.0,3.61884849118306,2.0,204,1563.0
697,528228555,185485,1-STORY 1946 & NEWER ALL STYLES,RL,3710,3,Blmngtn,Norm,Norm,1Story,7,5,2007,2007,Gable,VinylSd,16.0,4,3,5,4,3,1,1266.0,1266.0,5,1,SBrkr,0,2,4,7,1,3,2,2,8,1,12.130729295226384,RESIDENTIAL,42.063301,-93.642177,53.0,3.882310301820736,2.0,116,1266.0
698,905300020,144000,SPLIT OR MULTI-LEVEL,RL,10200,3,Sawyer,Norm,Norm,SLvl,5,8,1970,1970,Hip,HdBoard,0.0,3,4,5,4,3,4,160.0,864.0,5,1,SBrkr,0,3,4,7,0,1,3,2,6,1,11.877568578558138,RESIDENTIAL,42.029453,-93.678125,68.0,4.3904043491497085,1.0,143,1608.0
699,533253030,214000,1-STORY PUD 1946 & NEWER,RL,3760,2,Greens,Norm,Norm,1Story,8,5,1980,1980,Gable,Wd Sdng,0.0,4,3,3,4,4,5,44.0,1235.0,4,1,SBrkr,0,1,3,7,3,3,2,2,5,1,12.273731294003989,RESIDENTIAL,42.042369,-93.649329,68.0,2.3857756880632874,2.0,211,2426.0
700,923228250,75000,2-STORY PUD - 1946 & NEWER,RM,2001,3,MeadowV,Norm,Norm,2Story,4,5,1970,1970,Gable,CemntBd,80.0,3,3,3,3,1,1,546.0,546.0,2,1,SBrkr,0,3,3,7,0,1,1,2,1,1,11.225243392518449,RESIDENTIAL,41.991709,-93.601507,21.0,4.760395809574727,1.5,0,1092.0
701,534128100,162000,2-STORY 1946 & NEWER,RL,12936,2,NWAmes,Norm,Norm,2Story,6,6,1972,1972,Gable,HdBoard,0.0,3,3,3,3,1,3,130.0,723.0,3,1,SBrkr,0,3,3,7,1,1,2,2,12,1,11.99535161421452,RESIDENTIAL,42.047652,-93.631519,68.0,1.9496588112206252,2.0,410,1988.0
702,908103090,110000,1-STORY 1946 & NEWER ALL STYLES,RL,8308,3,Edwards,Norm,Norm,1Story,4,6,1963,1963,Gable,VinylSd,20.0,3,4,3,3,1,3,115.0,1088.0,3,1,SBrkr,0,2,3,7,0,1,2,1,6,1,11.608235644774552,RESIDENTIAL,42.021221,-93.676222,67.0,4.362958689488475,1.0,0,2061.0
703,531369010,193000,2-STORY 1946 & NEWER,RL,10628,2,SawyerW,Norm,Norm,2Story,7,5,2004,2004,Gable,VinylSd,0.0,4,3,5,4,4,1,835.0,835.0,5,1,SBrkr,0,3,4,7,0,2,2,2,1,1,12.170445467887022,RESIDENTIAL,42.036001,-93.69143,96.0,5.516885958200774,2.5,237,1812.0
704,535426350,148000,1-STORY 1946 & NEWER ALL STYLES,RL,12929,2,NAmes,Norm,Norm,1Story,6,6,1960,1993,Gable,Wd Sdng,276.0,3,3,3,3,4,5,384.0,1081.0,3,1,SBrkr,0,3,3,7,0,1,1,2,6,1,11.904967552746252,RESIDENTIAL,42.039987,-93.607174,68.0,1.7919181740479322,2.0,118,1778.0
705,527210050,356383,2-STORY 1946 & NEWER,RL,12292,2,StoneBr,Norm,Norm,2Story,9,5,2006,2006,Hip,VinylSd,184.0,4,3,5,5,4,5,889.0,1094.0,5,1,SBrkr,0,4,4,7,1,3,3,2,7,1,12.783761274226782,RESIDENTIAL,42.060516,-93.629174,63.0,3.3221957916474865,2.5,285,2678.0
706,923225190,104500,2-STORY PUD - 1946 & NEWER,RM,2665,3,MeadowV,Norm,Norm,2Story,5,6,1977,1977,Gable,CemntBd,0.0,3,3,5,4,2,1,264.0,264.0,3,1,SBrkr,0,3,3,7,1,2,1,2,5,1,11.556942350387002,RESIDENTIAL,41.990993,-93.604391,41.0,4.742539299532776,1.5,141,1304.0
707,923228210,79500,2-STORY PUD - 1946 & NEWER,RM,1526,3,MeadowV,Norm,Norm,2Story,4,5,1970,1970,Gable,CemntBd,0.0,3,3,3,3,1,1,546.0,546.0,3,1,SBrkr,0,3,3,7,0,0,0,2,6,1,11.283512300642425,RESIDENTIAL,41.992497,-93.601844,21.0,4.669042554911368,1.5,34,1092.0
708,902401090,93500,DUPLEX - ALL STYLES AND AGES,RM,5976,3,OldTown,Norm,Norm,2Story,5,7,1920,1950,Hip,Wd Sdng,0.0,3,3,5,3,1,1,624.0,624.0,4,0,FuseA,0,2,3,7,0,0,0,0,12,1,11.44571671527678,RESIDENTIAL,42.027992,-93.609665,33.0,1.3045233731102075,2.0,386,1248.0
709,528174080,185850,1-STORY PUD 1946 & NEWER,RL,7052,2,NridgHt,Norm,Norm,1Story,7,5,2005,2005,Gable,VinylSd,240.0,4,3,5,4,3,5,705.0,1364.0,5,1,SBrkr,0,2,4,7,1,2,2,2,6,1,12.1326951757254,RESIDENTIAL,42.059184,-93.649714,43.0,3.758466382301257,3.0,228,2023.0
710,910200040,115000,1-1/2 STORY FINISHED ALL AGES,RM,8500,3,IDOTRR,Artery,Norm,1.5Fin,5,7,1919,2005,Gable,CemntBd,0.0,3,3,3,3,1,1,793.0,793.0,3,0,FuseF,0,3,2,7,0,0,0,0,8,1,11.652687407345388,RESIDENTIAL,42.022836,-93.628412,85.0,0.9293208398457042,2.0,144,1517.0
711,528294060,185900,2-STORY 1946 & NEWER,RL,8390,2,Gilbert,Norm,Norm,2Story,7,5,1999,1999,Gable,VinylSd,0.0,3,3,5,4,1,1,831.0,831.0,5,1,SBrkr,0,3,3,7,1,3,2,2,5,1,12.132964173709537,RESIDENTIAL,42.058581,-93.640959,77.0,3.35845931713619,2.5,103,1651.0
712,902128150,155000,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,10800,3,OldTown,Norm,Norm,1.5Fin,6,6,1940,1950,Gable,Wd Sdng,0.0,3,3,3,3,1,3,294.0,884.0,3,1,SBrkr,0,3,3,7,2,1,2,2,5,1,11.951180395901384,RESIDENTIAL,42.032272,-93.615447,60.0,0.80580926821188,2.0,126,2026.0
713,535451010,116000,1-STORY 1946 & NEWER ALL STYLES,RL,8892,3,NAmes,Norm,Norm,1Story,5,7,1953,1996,Gable,WdShing,0.0,4,3,1,3,3,1,105.0,105.0,4,1,SBrkr,0,3,4,7,0,1,2,2,10,1,11.661345470088502,RESIDENTIAL,42.03807,-93.608219,74.0,1.6044594201168227,1.0,346,910.0
714,533221060,177000,2-STORY PUD - 1946 & NEWER,FV,2117,3,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,MetalSd,216.0,4,3,5,4,1,5,339.0,756.0,5,1,SBrkr,0,3,4,7,0,1,2,2,9,1,12.083905011555968,RESIDENTIAL,42.046145,-93.645639,24.0,2.4117551775805808,2.5,32,1990.0
715,535175050,155000,1-STORY 1946 & NEWER ALL STYLES,RL,12400,2,NAmes,Feedr,Norm,1Story,6,7,1958,1998,Hip,Wd Sdng,176.0,3,3,3,3,1,2,630.0,1215.0,3,1,FuseA,0,3,3,7,0,1,1,2,6,1,11.951180395901384,RESIDENTIAL,42.044914,-93.614059,66.0,1.810926000465105,1.0,234,1800.0
716,909451100,137000,2-STORY PUD - 1946 & NEWER,RM,1488,3,Blueste,Norm,Norm,2Story,6,6,1980,1992,Gable,MetalSd,0.0,3,4,3,4,2,4,90.0,561.0,3,1,SBrkr,0,2,4,7,1,3,2,2,10,1,11.827736204810265,RESIDENTIAL,42.009489,-93.645743,24.0,2.924304206658288,2.5,176,1700.0
717,905104210,125000,1-STORY 1946 & NEWER ALL STYLES,RL,8521,3,Sawyer,Feedr,Norm,1Story,5,5,1967,1967,Gable,HdBoard,0.0,3,3,3,3,1,4,70.0,912.0,3,1,SBrkr,0,3,3,7,1,1,1,2,5,1,11.736069016284436,RESIDENTIAL,42.029867,-93.678141,70.0,4.390381866904704,1.0,0,1754.0
718,907275080,228000,1-STORY 1946 & NEWER ALL STYLES,RL,11927,3,CollgCr,Norm,Norm,1Story,8,5,1994,1995,Hip,HdBoard,519.0,4,3,5,4,4,3,683.0,1556.0,5,1,SBrkr,0,3,4,7,1,3,2,2,6,1,12.337100907936575,RESIDENTIAL,42.018564,-93.679583,73.0,4.709477485982043,2.0,155,2465.0
719,907285080,210000,2-STORY 1946 & NEWER,RL,8750,3,CollgCr,Norm,Norm,2Story,7,5,1994,1995,Gable,VinylSd,0.0,4,4,5,4,1,5,273.0,915.0,5,1,SBrkr,0,4,4,7,1,1,2,2,7,1,12.254862809699606,RESIDENTIAL,42.017866,-93.67994,70.0,4.760610116568167,3.5,277,2550.0
720,907285050,191000,2-STORY 1946 & NEWER,RL,8750,3,CollgCr,Norm,Norm,2Story,7,5,1996,1996,Gable,VinylSd,0.0,4,3,5,4,1,1,880.0,880.0,5,1,SBrkr,0,2,4,7,1,2,2,2,7,1,12.160028707028768,RESIDENTIAL,42.017856,-93.680782,70.0,4.827289012751589,2.5,120,1716.0
721,528118040,418000,2-STORY 1946 & NEWER,RL,13654,2,NridgHt,Norm,Norm,2Story,9,5,2005,2006,Gable,MetalSd,365.0,4,3,5,5,4,1,1704.0,1704.0,5,1,SBrkr,0,4,5,7,1,3,3,2,5,1,12.943236711506891,RESIDENTIAL,42.06027,-93.657211,118.0,4.220520088710264,2.5,337,2758.0
722,907255050,275000,1-STORY 1946 & NEWER ALL STYLES,RL,14781,1,CollgCr,Norm,Norm,1Story,8,5,2001,2002,Hip,VinylSd,178.0,4,3,5,4,4,1,1753.0,1753.0,5,1,SBrkr,0,3,4,7,1,2,3,2,8,1,12.524526376648708,RESIDENTIAL,42.018188,-93.685697,68.0,5.206139970145906,2.0,348,1787.0
723,905105190,130000,1-STORY 1946 & NEWER ALL STYLES,RL,7800,3,Sawyer,Norm,Norm,1Story,5,7,1967,2004,Hip,HdBoard,89.0,3,3,5,3,1,4,414.0,864.0,5,1,SBrkr,0,3,4,7,0,3,1,2,6,1,11.77528972943772,RESIDENTIAL,42.029863,-93.677991,65.0,4.378006857056088,1.0,64,1349.0
724,923201100,139500,1-STORY 1946 & NEWER ALL STYLES,RL,12518,2,Mitchel,Norm,Norm,1Story,5,7,1968,1968,Gable,HdBoard,182.0,3,3,3,3,1,4,476.0,1008.0,4,1,SBrkr,0,3,4,7,0,1,1,2,4,1,11.845819880243557,RESIDENTIAL,41.9935397,-93.6042638,75.0,4.483386039822029,1.0,144,1540.0
725,528120030,335000,1-STORY 1946 & NEWER ALL STYLES,RL,10367,2,NridgHt,Norm,Norm,1Story,9,5,2008,2008,Hip,VinylSd,284.0,5,3,5,5,2,5,724.0,1739.0,5,1,SBrkr,0,3,5,7,1,2,3,2,6,1,12.721885810807205,RESIDENTIAL,42.061437,-93.652884,87.0,4.11180488364142,3.0,213,2758.0
726,907135170,138000,1-STORY 1946 & NEWER ALL STYLES,RL,8072,3,CollgCr,Norm,Norm,1Story,5,5,1994,1995,Gable,VinylSd,0.0,3,4,5,4,1,4,244.0,990.0,5,1,SBrkr,0,3,3,7,0,1,2,2,5,1,11.83500896413934,RESIDENTIAL,42.0197228,-93.6928668,60.0,5.739597055148845,2.0,64,1736.0
727,535478010,134500,SPLIT FOYER,RL,10205,2,NAmes,Norm,Norm,SFoyer,5,5,1962,1962,Gable,MetalSd,0.0,3,3,3,3,3,3,141.0,925.0,3,1,SBrkr,0,3,3,7,0,1,1,2,5,1,11.809319478024031,RESIDENTIAL,42.03548,-93.605839,69.0,1.6658901940894253,2.0,222,1783.0
728,535180120,133000,1-STORY 1946 & NEWER ALL STYLES,RL,10425,3,NAmes,Norm,Norm,1Story,5,5,1956,1958,Gable,MetalSd,0.0,3,3,3,3,1,2,330.0,1104.0,4,1,SBrkr,0,3,3,7,0,2,1,2,4,1,11.79810440720389,RESIDENTIAL,42.042304,-93.613383,75.0,1.598993228402339,2.0,0,1878.0
729,534426110,124500,1-STORY 1946 & NEWER ALL STYLES,RL,9600,3,NAmes,Norm,Norm,1Story,5,6,1959,1959,Gable,MetalSd,132.0,3,3,3,3,1,4,50.0,1041.0,5,1,SBrkr,0,3,3,7,0,2,1,2,7,1,11.7320609948869,RESIDENTIAL,42.041104,-93.624581,80.0,1.146274961271468,2.0,312,2032.0
730,535403150,159500,1-STORY 1946 & NEWER ALL STYLES,RL,8910,3,NAmes,Norm,Norm,1Story,6,6,1959,1959,Hip,BrkFace,0.0,3,3,3,3,2,4,0.0,655.0,5,1,SBrkr,0,3,3,7,1,3,2,2,7,1,11.979799201207037,RESIDENTIAL,42.0385,-93.607257,79.0,1.6971754996235615,1.5,192,1849.0
731,531376010,173000,2-STORY 1946 & NEWER,RL,8366,2,SawyerW,Norm,Norm,2Story,6,5,2004,2004,Gable,VinylSd,0.0,4,3,5,4,1,1,798.0,798.0,5,1,SBrkr,0,3,4,7,0,2,2,2,12,1,12.061046873479915,RESIDENTIAL,42.036525,-93.691246,65.0,5.508180336830293,2.5,183,1640.0
732,911102170,40000,2-STORY 1945 & OLDER,C (all),8500,3,IDOTRR,Feedr,Norm,2Story,4,4,1920,1950,Gambrel,BrkFace,0.0,3,2,4,3,1,1,649.0,649.0,3,0,SBrkr,0,3,3,7,0,1,1,0,7,1,10.596634733096073,RESIDENTIAL,42.021506,-93.616848,50.0,1.2334572267381536,1.0,226,1317.0
733,905475520,80000,1-STORY 1945 & OLDER,RL,11515,2,Edwards,Norm,Norm,1Story,4,5,1958,1994,Gable,HdBoard,0.0,3,3,2,0,0,0,0.0,0.0,3,0,SBrkr,0,3,4,5,0,1,1,0,8,1,11.289781913656018,RESIDENTIAL,42.025001,-93.663517,68.0,3.2461046567238467,1.0,60,943.0
734,907175030,235000,1-STORY 1946 & NEWER ALL STYLES,RL,9100,3,CollgCr,Norm,Norm,1Story,7,5,2000,2000,Gable,VinylSd,244.0,4,3,5,4,3,5,125.0,1525.0,5,1,SBrkr,0,3,4,7,0,2,2,2,9,1,12.367340793126296,RESIDENTIAL,42.018043,-93.692606,70.0,5.761749799645146,3.0,255,2925.0
735,527212050,325000,2-STORY 1946 & NEWER,RL,11198,2,StoneBr,Norm,Norm,2Story,9,5,2005,2007,Hip,VinylSd,245.0,4,3,5,4,1,1,1122.0,1122.0,5,1,SBrkr,0,4,5,7,1,3,3,2,6,1,12.691580461311874,RESIDENTIAL,42.06056,-93.628901,77.0,3.324802273426025,2.5,183,2504.0
736,902201110,129500,1-1/2 STORY FINISHED ALL AGES,RM,6000,3,OldTown,Norm,Norm,1.5Fin,5,7,1950,1970,Gable,Wd Sdng,0.0,3,5,3,3,1,3,384.0,768.0,3,1,FuseA,0,3,3,7,0,1,1,2,3,1,11.771436160121729,RESIDENTIAL,42.033381,-93.608866,50.0,1.363098445654819,1.5,12,1712.0
737,906201030,178000,2-STORY 1946 & NEWER,RL,9206,3,SawyerW,Norm,Norm,2Story,6,5,1985,1985,Gable,HdBoard,336.0,4,3,3,4,1,1,741.0,741.0,3,1,SBrkr,0,3,4,7,1,3,2,2,6,1,12.089538829274222,RESIDENTIAL,42.03374,-93.685001,77.0,4.966374682749769,2.5,238,1732.0
738,535325130,127000,SPLIT OR MULTI-LEVEL,RL,7700,3,NAmes,Norm,Norm,SLvl,5,7,1956,1956,Gable,VinylSd,0.0,3,3,3,4,1,3,30.0,301.0,5,1,FuseA,0,3,3,5,0,1,2,2,9,1,11.751942365440728,RESIDENTIAL,42.039387,-93.612464,55.0,1.4084051177386607,1.0,0,1416.0
739,533213040,172500,2-STORY PUD - 1946 & NEWER,FV,3230,3,Somerst,Norm,Norm,2Story,6,5,1999,1999,Gable,MetalSd,894.0,3,3,5,4,1,5,348.0,729.0,4,1,SBrkr,0,3,3,7,0,1,2,2,3,1,12.058152515453552,RESIDENTIAL,42.047101,-93.644205,34.0,2.4085086745298323,2.5,24,1852.0
740,527352150,154000,2-STORY 1946 & NEWER,RL,13250,2,NWAmes,RRNn,Norm,2Story,7,6,1978,1978,Gable,HdBoard,256.0,3,3,3,4,1,1,832.0,832.0,3,1,SBrkr,0,4,4,7,1,2,2,2,5,0,11.944707881395766,RESIDENTIAL,42.05184,-93.637774,68.0,2.566364244318019,2.5,384,2050.0
741,903226060,164900,1-1/2 STORY FINISHED ALL AGES,RM,6000,3,BrkSide,Norm,Norm,1.5Fin,6,7,1940,1989,Gable,Wd Sdng,0.0,3,3,3,3,1,4,460.0,981.0,5,1,SBrkr,0,3,4,7,1,1,1,2,7,1,12.01309450854769,RESIDENTIAL,42.03337,-93.623666,50.0,0.3062747939736487,1.5,11,2193.0
742,923227080,160000,1-STORY 1946 & NEWER ALL STYLES,RL,13383,2,Mitchel,Norm,Norm,1Story,5,5,1969,2000,Hip,HdBoard,176.0,3,3,3,3,1,3,594.0,1188.0,5,1,SBrkr,0,3,3,7,1,1,2,2,3,1,11.982929094215963,RESIDENTIAL,41.9928219,-93.600636,83.0,4.678176679899613,2.0,16,1998.0
743,907252060,254750,2-STORY 1946 & NEWER,RL,12334,2,CollgCr,Norm,Norm,2Story,8,5,2003,2003,Gable,VinylSd,198.0,4,3,5,4,3,1,1068.0,1068.0,5,1,SBrkr,0,4,4,7,1,2,2,2,6,1,12.448037951084972,RESIDENTIAL,42.018722,-93.686218,68.0,5.232021616445205,2.5,324,2184.0
744,528102010,315000,1-STORY 1946 & NEWER ALL STYLES,RL,16737,3,NridgHt,Norm,Norm,1Story,9,5,2004,2005,Hip,VinylSd,66.0,4,3,5,5,3,5,533.0,1980.0,5,1,SBrkr,0,3,5,7,1,3,3,2,9,1,12.66032791780777,RESIDENTIAL,42.061472,-93.658864,129.0,4.410352206293868,3.0,239,3427.0
745,533208040,199900,1-STORY PUD 1946 & NEWER,FV,4274,2,Somerst,Norm,Norm,1Story,7,5,2006,2007,Gable,VinylSd,0.0,4,3,5,4,1,5,135.0,1241.0,5,1,SBrkr,0,1,4,7,0,3,2,2,11,1,12.205572520488492,RESIDENTIAL,42.047687,-93.646576,35.0,2.588587717762981,2.5,116,2347.0
746,534128090,185000,1-STORY 1946 & NEWER ALL STYLES,RL,11358,2,NWAmes,Norm,Norm,1Story,7,7,1972,1987,Hip,Wd Sdng,0.0,3,3,3,3,1,3,778.0,1124.0,3,1,SBrkr,0,3,4,7,1,2,2,2,5,1,12.128111104060462,RESIDENTIAL,42.047615,-93.631554,108.0,1.9465066628564387,2.0,458,1956.0
747,908103260,165000,SPLIT FOYER,RL,12102,3,Edwards,Norm,Norm,SFoyer,5,5,1976,1976,Gable,HdBoard,222.0,3,3,3,4,4,4,0.0,456.0,5,1,SBrkr,0,3,3,7,0,2,2,2,4,0,12.013700752882718,RESIDENTIAL,42.019997,-93.673447,64.0,4.178171921822665,1.5,224,1489.0
748,903231180,132000,1-1/2 STORY FINISHED ALL AGES,RM,6240,3,BrkSide,Norm,Norm,1.5Fin,5,8,1939,1952,Gable,Wd Sdng,0.0,3,4,4,3,1,2,624.0,672.0,5,1,SBrkr,0,4,3,7,0,1,1,2,7,1,11.790557201568507,RESIDENTIAL,42.031438,-93.624539,52.0,0.0805144140672307,2.0,0,1370.0
749,533206050,196000,1-STORY PUD 1946 & NEWER,FV,4282,1,Somerst,Norm,Norm,1Story,7,5,2004,2004,Gable,MetalSd,0.0,4,3,5,4,2,5,1375.0,1391.0,5,1,SBrkr,0,2,4,7,0,2,2,2,7,1,12.185869938212656,RESIDENTIAL,42.047467,-93.647488,59.0,2.6236606542146346,2.0,314,1407.0
750,535403280,153000,1-STORY 1946 & NEWER ALL STYLES,RL,8712,2,NAmes,Norm,Norm,1Story,5,7,1957,2000,Hip,MetalSd,0.0,3,4,3,3,2,3,132.0,992.0,3,1,SBrkr,0,2,3,7,0,1,1,2,5,1,11.938193200374572,RESIDENTIAL,42.039047,-93.609226,64.0,1.5931406000614816,2.0,0,2166.0
751,907192030,195000,2-STORY 1946 & NEWER,RL,8935,2,CollgCr,Norm,Norm,2Story,7,5,2002,2002,Gable,VinylSd,95.0,4,3,5,4,1,1,831.0,831.0,5,1,SBrkr,0,3,4,7,0,2,2,2,7,1,12.180754837545884,RESIDENTIAL,42.016862,-93.689431,68.0,5.543259038801259,2.5,212,1660.0
752,914465060,271000,1-STORY 1946 & NEWER ALL STYLES,RL,13265,2,Mitchel,Norm,Norm,1Story,8,5,2002,2002,Hip,CemntBd,148.0,4,3,5,4,1,5,350.0,1568.0,5,1,SBrkr,0,3,4,7,2,2,3,2,7,1,12.509874099861838,RESIDENTIAL,41.997124,-93.607121,68.0,4.02539690394049,3.0,209,2907.0
753,903228120,119000,1-1/2 STORY - UNFINISHED ALL AGES,RM,6000,3,BrkSide,Norm,Norm,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,0.0,4,3,5,3,1,1,884.0,884.0,4,1,SBrkr,0,2,3,7,0,1,1,2,1,1,11.686878772093667,RESIDENTIAL,42.033474,-93.622443,50.0,0.3647035892467955,1.0,105,904.0
754,903229040,119900,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,7800,3,OldTown,Artery,Norm,1.5Fin,5,7,1939,1950,Gable,MetalSd,0.0,3,3,3,4,2,2,286.0,793.0,3,1,SBrkr,0,3,3,7,1,1,2,2,5,1,11.694413341015606,RESIDENTIAL,42.033369,-93.620433,65.0,0.473160083030417,2.0,271,1625.0
755,535101120,124000,DUPLEX - ALL STYLES AND AGES,RL,8944,3,NAmes,Norm,Norm,1Story,5,5,1967,1967,Gable,Plywood,0.0,3,3,3,3,1,1,1584.0,1584.0,3,1,SBrkr,0,4,3,4,0,1,3,2,4,1,11.728036844587177,RESIDENTIAL,42.049306,-93.619673,65.0,2.104270691287041,2.0,152,1584.0
756,527180040,171500,1-STORY 1946 & NEWER ALL STYLES,RL,10176,3,Gilbert,Norm,Norm,1Story,7,5,1990,1990,Gable,HdBoard,0.0,3,3,5,4,4,5,663.0,1300.0,4,1,SBrkr,0,2,4,7,1,1,2,2,2,1,12.052338545588132,RESIDENTIAL,42.057268,-93.634626,85.0,3.048560407044055,2.5,192,1978.0
757,902110080,135000,2-STORY 1946 & NEWER,RM,3378,3,OldTown,Norm,Norm,2Story,7,8,1946,1992,Gable,HdBoard,0.0,3,4,3,3,1,1,651.0,651.0,4,1,SBrkr,0,3,3,7,2,1,1,1,9,1,11.813030057420567,RESIDENTIAL,42.0303538,-93.6176367,60.0,0.6101864750531896,1.5,126,1389.0
758,902405120,119000,1-1/2 STORY FINISHED ALL AGES,RM,5400,3,OldTown,Norm,Norm,1.5Fin,6,6,1920,1950,Gable,MetalSd,0.0,2,3,4,3,1,1,972.0,972.0,5,1,SBrkr,436,3,3,7,0,1,1,2,9,0,11.686878772093667,RESIDENTIAL,42.0272,-93.608707,60.0,1.4040157213302231,1.0,176,1480.0
759,924100070,170000,1-STORY 1946 & NEWER ALL STYLES,RL,10010,3,Mitchel,Norm,Norm,1Story,5,5,1974,1975,Gable,HdBoard,0.0,3,3,3,4,3,4,195.0,1389.0,4,1,SBrkr,0,2,3,7,1,2,2,2,4,1,12.0435537160324,RESIDENTIAL,41.990921,-93.60019,77.0,4.8851882596232645,2.0,278,2583.0
760,903454020,72000,1-STORY 1945 & OLDER,RM,9000,3,IDOTRR,Norm,Norm,1Story,5,4,1919,1950,Gable,Wd Sdng,0.0,3,3,4,3,1,1,610.0,610.0,5,0,FuseA,0,2,4,7,0,0,0,0,9,0,11.184421397998191,RESIDENTIAL,42.0249549,-93.6275675,50.0,0.6836685208918826,1.0,0,819.0
761,527110120,169000,2-STORY 1946 & NEWER,RL,8773,2,Gilbert,Norm,Norm,2Story,6,5,1997,1997,Gable,VinylSd,0.0,3,3,5,4,3,1,916.0,916.0,4,1,SBrkr,0,3,3,7,1,3,2,2,8,1,12.037653993905211,RESIDENTIAL,42.061326,-93.636972,57.0,3.5353646988338103,2.5,138,1600.0
762,902136110,95000,1-1/2 STORY FINISHED ALL AGES,RM,5914,3,OldTown,Norm,Norm,1.5Fin,5,9,1890,1996,Gable,Wd Sdng,0.0,3,3,4,2,1,1,684.0,684.0,4,1,SBrkr,0,3,4,7,0,0,0,0,9,1,11.461632170582678,RESIDENTIAL,42.0303597,-93.6112887,44.0,1.1335318215749883,1.0,195,1080.0
763,907130060,177500,1-STORY 1946 & NEWER ALL STYLES,RL,11249,1,CollgCr,Norm,Norm,1Story,6,5,1995,1995,Gable,VinylSd,0.0,4,4,5,4,1,4,322.0,1200.0,5,1,SBrkr,0,3,4,7,0,2,2,2,8,1,12.086725887897607,RESIDENTIAL,42.02121,-93.688862,105.0,5.38171566064615,3.0,26,2078.0
764,526350040,105000,1-STORY 1946 & NEWER ALL STYLES,RH,11622,3,NAmes,Feedr,Norm,1Story,5,6,1961,1961,Gable,VinylSd,0.0,3,3,3,3,1,2,270.0,882.0,3,1,SBrkr,0,2,3,7,0,1,1,2,6,1,11.56171562913966,RESIDENTIAL,42.053014,-93.619756,80.0,2.507756972932406,1.0,260,1508.0
765,535352090,113000,1-STORY 1945 & OLDER,RL,8480,3,NAmes,Norm,Norm,1Story,5,6,1945,1950,Gable,MetalSd,0.0,3,4,3,3,1,3,93.0,793.0,3,1,SBrkr,0,2,2,7,0,1,1,2,8,1,11.635143097694478,RESIDENTIAL,42.0372232,-93.6167912,80.0,0.9847609210681396,2.0,0,1493.0
766,907295100,185000,DUPLEX - ALL STYLES AND AGES,RM,10126,3,CollgCr,Norm,Norm,SFoyer,6,5,1997,1998,Gable,VinylSd,0.0,3,4,5,4,4,5,83.0,1838.0,5,1,SBrkr,0,2,3,7,0,1,3,2,7,0,12.128111104060462,RESIDENTIAL,42.016262,-93.68031,83.0,4.846349429199606,4.0,227,3593.0
767,528431060,245000,1-STORY 1946 & NEWER ALL STYLES,RL,10206,3,Somerst,Norm,Norm,1Story,8,5,2007,2007,Gable,VinylSd,468.0,3,3,5,4,1,5,1530.0,1563.0,5,1,SBrkr,0,3,4,7,1,2,3,2,10,1,12.409013489526863,RESIDENTIAL,42.054306,-93.642376,78.0,2.981707222728863,2.0,243,1596.0
768,535126040,190000,1-STORY 1946 & NEWER ALL STYLES,RL,16492,2,NAmes,PosA,Norm,1Story,6,6,1966,2002,Gable,BrkFace,0.0,4,3,3,3,1,4,557.0,1517.0,5,1,SBrkr,0,2,4,4,1,3,2,2,6,1,12.154779351142624,RESIDENTIAL,42.047447,-93.614244,137.0,2.053154427471108,2.5,0,2848.0
